row_id	Order_ID	Order_Date	Ship_Date	Ship_Mode	Product_ID	Customer_ID
540	CA-2015-134894	12/7/2015	12/11/2015	Standard Class	FUR-CH-10002647	DK-12985
541	CA-2014-140795	2/1/2014	2/3/2014	First Class	TEC-AC-10001432	BD-11500
542	CA-2016-136924	7/14/2016	7/17/2016	First Class	TEC-PH-10002262	ES-14080
543	US-2015-120161	12/18/2015	12/23/2015	Standard Class	OFF-ST-10001809	LM-17065
549	CA-2015-113173	11/15/2015	11/17/2015	Second Class	OFF-ST-10000604	DK-13225
550	CA-2015-113173	11/15/2015	11/17/2015	Second Class	OFF-BI-10004738	DK-13225
551	CA-2015-113173	11/15/2015	11/17/2015	Second Class	OFF-SU-10001935	DK-13225
552	CA-2016-136406	4/15/2016	4/17/2016	Second Class	FUR-CH-10002024	BD-11320
555	CA-2017-100650	6/29/2017	7/3/2017	Second Class	OFF-ST-10001780	DK-13225
557	CA-2016-113243	6/10/2016	6/15/2016	Standard Class	OFF-LA-10001297	OT-18730
558	CA-2016-113243	6/10/2016	6/15/2016	Standard Class	FUR-TA-10004256	OT-18730
559	CA-2016-113243	6/10/2016	6/15/2016	Standard Class	OFF-PA-10003441	OT-18730
566	CA-2017-137099	12/7/2017	12/10/2017	First Class	TEC-PH-10002496	FP-14320
567	CA-2017-156951	10/1/2017	10/8/2017	Standard Class	OFF-PA-10004530	EB-13840
568	CA-2017-156951	10/1/2017	10/8/2017	Standard Class	OFF-BI-10001107	EB-13840
569	CA-2017-156951	10/1/2017	10/8/2017	Standard Class	OFF-PA-10004451	EB-13840
570	CA-2017-156951	10/1/2017	10/8/2017	Standard Class	FUR-CH-10004997	EB-13840
582	CA-2017-145233	12/1/2017	12/5/2017	Standard Class	TEC-PH-10004977	DV-13465
583	CA-2017-145233	12/1/2017	12/5/2017	Standard Class	TEC-PH-10000586	DV-13465
584	CA-2017-145233	12/1/2017	12/5/2017	Standard Class	OFF-AP-10000358	DV-13465
585	CA-2017-145233	12/1/2017	12/5/2017	Standard Class	OFF-BI-10002764	DV-13465
586	CA-2017-145233	12/1/2017	12/5/2017	Standard Class	TEC-PH-10001254	DV-13465
587	CA-2015-128139	7/3/2015	7/9/2015	Standard Class	FUR-CH-10003956	BD-11725
588	CA-2015-128139	7/3/2015	7/9/2015	Standard Class	OFF-LA-10003930	BD-11725
595	CA-2014-131450	8/8/2014	8/15/2014	Standard Class	OFF-AP-10004708	LR-16915
596	CA-2014-131450	8/8/2014	8/15/2014	Standard Class	TEC-CO-10004115	LR-16915
597	CA-2014-131450	8/8/2014	8/15/2014	Standard Class	TEC-PH-10002398	LR-16915
598	CA-2014-131450	8/8/2014	8/15/2014	Standard Class	FUR-FU-10001979	LR-16915
600	US-2016-100720	7/16/2016	7/21/2016	Standard Class	TEC-PH-10001425	CK-12205
601	US-2016-100720	7/16/2016	7/21/2016	Standard Class	TEC-PH-10003963	CK-12205
602	US-2016-100720	7/16/2016	7/21/2016	Standard Class	OFF-SU-10001574	CK-12205
611	CA-2016-161816	4/28/2016	5/1/2016	First Class	TEC-PH-10003012	NB-18655
612	CA-2016-161816	4/28/2016	5/1/2016	First Class	OFF-LA-10004345	NB-18655
613	CA-2016-121223	9/11/2016	9/13/2016	Second Class	OFF-PA-10001204	GD-14590
614	CA-2016-121223	9/11/2016	9/13/2016	Second Class	TEC-PH-10004667	GD-14590
623	CA-2015-138009	11/29/2015	12/3/2015	Standard Class	FUR-CH-10004853	SF-20965
624	CA-2015-138009	11/29/2015	12/3/2015	Standard Class	OFF-AP-10000179	SF-20965
625	CA-2015-138009	11/29/2015	12/3/2015	Standard Class	OFF-ST-10001272	SF-20965
626	CA-2015-138009	11/29/2015	12/3/2015	Standard Class	OFF-AR-10004042	SF-20965
631	US-2016-135720	12/11/2016	12/13/2016	Second Class	OFF-ST-10001963	FM-14380
632	US-2016-135720	12/11/2016	12/13/2016	Second Class	TEC-AC-10001267	FM-14380
633	US-2016-135720	12/11/2016	12/13/2016	Second Class	TEC-PH-10002103	FM-14380
634	CA-2017-144694	9/24/2017	9/26/2017	Second Class	TEC-AC-10002857	BD-11605
635	CA-2017-144694	9/24/2017	9/26/2017	Second Class	OFF-LA-10003930	BD-11605
636	CA-2015-168004	10/4/2015	10/9/2015	Second Class	FUR-CH-10001482	DJ-13420
639	CA-2016-115917	5/20/2016	5/25/2016	Standard Class	FUR-FU-10000576	RB-19465
640	CA-2016-115917	5/20/2016	5/25/2016	Standard Class	OFF-BI-10004728	RB-19465
642	CA-2017-167913	7/30/2017	8/3/2017	Second Class	OFF-ST-10000585	JL-15835
643	CA-2017-167913	7/30/2017	8/3/2017	Second Class	OFF-LA-10002787	JL-15835
649	CA-2016-160745	12/11/2016	12/16/2016	Second Class	FUR-FU-10001935	AR-10825
650	CA-2016-160745	12/11/2016	12/16/2016	Second Class	TEC-PH-10003273	AR-10825
651	CA-2016-160745	12/11/2016	12/16/2016	Second Class	TEC-AC-10001142	AR-10825
652	CA-2016-132661	10/23/2016	10/29/2016	Standard Class	OFF-PA-10000482	SR-20740
658	US-2016-156097	9/19/2016	9/19/2016	Same Day	FUR-CH-10001215	EH-14125
659	US-2016-156097	9/19/2016	9/19/2016	Same Day	OFF-BI-10004654	EH-14125
660	CA-2015-146563	8/24/2015	8/28/2015	Standard Class	OFF-ST-10001490	CB-12025
661	CA-2015-146563	8/24/2015	8/28/2015	Standard Class	OFF-ST-10001511	CB-12025
662	CA-2015-146563	8/24/2015	8/28/2015	Standard Class	FUR-TA-10001768	CB-12025
663	CA-2015-146563	8/24/2015	8/28/2015	Standard Class	OFF-BI-10003981	CB-12025
664	CA-2016-123666	3/26/2016	3/30/2016	Standard Class	OFF-ST-10001522	SP-20545
666	CA-2017-132682	6/8/2017	6/10/2017	Second Class	OFF-SU-10004231	TH-21235
667	CA-2017-132682	6/8/2017	6/10/2017	Second Class	OFF-PA-10000474	TH-21235
668	CA-2017-132682	6/8/2017	6/10/2017	Second Class	TEC-PH-10004042	TH-21235
684	US-2017-168116	11/4/2017	11/4/2017	Same Day	TEC-MA-10004125	GT-14635
685	US-2017-168116	11/4/2017	11/4/2017	Same Day	OFF-AP-10002457	GT-14635
686	CA-2014-157784	7/5/2014	7/8/2014	First Class	TEC-AC-10003911	MC-17845
687	CA-2014-157784	7/5/2014	7/8/2014	First Class	OFF-LA-10001934	MC-17845
688	CA-2014-157784	7/5/2014	7/8/2014	First Class	OFF-PA-10000304	MC-17845
690	US-2014-117135	6/21/2014	6/23/2014	Second Class	FUR-FU-10004071	NP-18325
691	US-2014-117135	6/21/2014	6/23/2014	Second Class	TEC-PH-10002033	NP-18325
692	US-2014-117135	6/21/2014	6/23/2014	Second Class	OFF-ST-10002444	NP-18325
704	CA-2015-142027	4/9/2015	4/14/2015	Standard Class	FUR-TA-10002774	JK-15370
708	CA-2014-112158	12/2/2014	12/4/2014	First Class	TEC-AC-10003628	DP-13165
709	CA-2014-112158	12/2/2014	12/4/2014	First Class	FUR-BO-10003272	DP-13165
710	CA-2014-112158	12/2/2014	12/4/2014	First Class	OFF-BI-10000050	DP-13165
713	US-2017-100048	5/19/2017	5/24/2017	Standard Class	OFF-AP-10001154	RS-19765
714	US-2017-100048	5/19/2017	5/24/2017	Standard Class	TEC-PH-10003012	RS-19765
715	US-2017-100048	5/19/2017	5/24/2017	Standard Class	TEC-AC-10001606	RS-19765
722	CA-2016-142335	12/15/2016	12/19/2016	Standard Class	FUR-TA-10000198	MP-17965
723	CA-2016-142335	12/15/2016	12/19/2016	Standard Class	OFF-ST-10000036	MP-17965
728	US-2016-150861	12/3/2016	12/6/2016	First Class	OFF-PA-10001954	EG-13900
729	US-2016-150861	12/3/2016	12/6/2016	First Class	FUR-TA-10002228	EG-13900
730	US-2016-150861	12/3/2016	12/6/2016	First Class	OFF-ST-10004634	EG-13900
731	US-2016-150861	12/3/2016	12/6/2016	First Class	FUR-CH-10002965	EG-13900
732	US-2016-150861	12/3/2016	12/6/2016	First Class	OFF-LA-10001317	EG-13900
733	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	OFF-ST-10000736	DS-13030
734	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	TEC-AC-10003610	DS-13030
735	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	OFF-BI-10003982	DS-13030
736	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	OFF-BI-10003291	DS-13030
737	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	FUR-BO-10001619	DS-13030
738	CA-2017-131954	1/21/2017	1/25/2017	Standard Class	OFF-BI-10000138	DS-13030
740	CA-2014-112326	1/4/2014	1/8/2014	Standard Class	OFF-LA-10003223	PO-19195
741	CA-2014-112326	1/4/2014	1/8/2014	Standard Class	OFF-ST-10002743	PO-19195
742	CA-2014-112326	1/4/2014	1/8/2014	Standard Class	OFF-BI-10004094	PO-19195
747	CA-2014-124429	5/27/2014	5/27/2014	Same Day	FUR-TA-10002607	MH-17785
748	CA-2014-124429	5/27/2014	5/27/2014	Same Day	OFF-ST-10001809	MH-17785
754	CA-2016-110499	4/7/2016	4/9/2016	First Class	TEC-CO-10002095	YC-21895
756	CA-2016-140928	9/18/2016	9/22/2016	Standard Class	FUR-TA-10001095	NB-18655
764	CA-2014-162775	1/13/2014	1/15/2014	Second Class	OFF-EN-10001990	CS-12250
765	CA-2014-162775	1/13/2014	1/15/2014	Second Class	OFF-EN-10001532	CS-12250
766	CA-2014-162775	1/13/2014	1/15/2014	Second Class	TEC-AC-10003174	CS-12250
767	CA-2014-162775	1/13/2014	1/15/2014	Second Class	OFF-BI-10004187	CS-12250
768	CA-2014-162775	1/13/2014	1/15/2014	Second Class	OFF-ST-10000025	CS-12250
769	CA-2014-106810	5/14/2014	5/20/2014	Standard Class	FUR-FU-10004306	AJ-10795
770	CA-2016-157245	5/19/2016	5/24/2016	Standard Class	FUR-CH-10003746	LE-16810
778	CA-2015-144267	8/21/2015	8/23/2015	First Class	FUR-CH-10002335	NZ-18565
779	CA-2015-144267	8/21/2015	8/23/2015	First Class	OFF-PA-10000157	NZ-18565
780	CA-2015-144267	8/21/2015	8/23/2015	First Class	OFF-PA-10001947	NZ-18565
781	CA-2015-144267	8/21/2015	8/23/2015	First Class	OFF-PA-10003657	NZ-18565
788	CA-2015-154620	12/12/2015	12/16/2015	Standard Class	FUR-CH-10004675	LT-17110
789	CA-2015-115938	6/26/2015	6/30/2015	Standard Class	OFF-BI-10001543	SA-20830
790	CA-2015-115938	6/26/2015	6/30/2015	Standard Class	OFF-ST-10001321	SA-20830
791	CA-2015-115938	6/26/2015	6/30/2015	Standard Class	OFF-BI-10001132	SA-20830
792	CA-2015-115938	6/26/2015	6/30/2015	Standard Class	FUR-CH-10003199	SA-20830
793	CA-2016-105256	5/20/2016	5/20/2016	Same Day	TEC-PH-10001530	JK-15730
800	CA-2015-101910	11/27/2015	12/3/2015	Standard Class	FUR-CH-10002647	CD-11920
803	CA-2016-136133	8/18/2016	8/23/2016	Second Class	OFF-AP-10000576	HW-14935
806	CA-2014-134313	11/1/2014	11/7/2014	Standard Class	OFF-AR-10001897	RA-19915
807	CA-2014-134313	11/1/2014	11/7/2014	Standard Class	TEC-PH-10001795	RA-19915
810	CA-2014-151995	10/13/2014	10/15/2014	First Class	OFF-AR-10003190	ZC-21910
811	CA-2014-151995	10/13/2014	10/15/2014	First Class	FUR-TA-10002903	ZC-21910
812	CA-2014-151995	10/13/2014	10/15/2014	First Class	OFF-AP-10000240	ZC-21910
813	CA-2014-151995	10/13/2014	10/15/2014	First Class	TEC-AC-10001101	ZC-21910
814	CA-2017-143686	5/14/2017	5/14/2017	Same Day	FUR-FU-10000794	PJ-19015
815	CA-2017-143686	5/14/2017	5/14/2017	Same Day	TEC-AC-10001838	PJ-19015
818	CA-2014-140858	6/28/2014	7/2/2014	Standard Class	OFF-PA-10000304	CA-12775
819	CA-2014-140858	6/28/2014	7/2/2014	Standard Class	OFF-BI-10003094	CA-12775
820	CA-2014-140858	6/28/2014	7/2/2014	Standard Class	FUR-CH-10001394	CA-12775
821	CA-2014-140858	6/28/2014	7/2/2014	Standard Class	OFF-BI-10004230	CA-12775
822	CA-2014-140858	6/28/2014	7/2/2014	Standard Class	OFF-PA-10003395	CA-12775
823	CA-2017-101434	6/20/2017	6/27/2017	Standard Class	TEC-AC-10002402	TR-21325
824	CA-2017-101434	6/20/2017	6/27/2017	Standard Class	OFF-LA-10003223	TR-21325
830	CA-2017-129462	6/16/2017	6/21/2017	Second Class	FUR-CH-10000665	JE-15745
831	CA-2017-129462	6/16/2017	6/21/2017	Second Class	OFF-AP-10003884	JE-15745
832	CA-2017-129462	6/16/2017	6/21/2017	Second Class	TEC-PH-10001557	JE-15745
833	CA-2017-129462	6/16/2017	6/21/2017	Second Class	TEC-PH-10002085	JE-15745
834	CA-2016-165316	7/23/2016	7/27/2016	Standard Class	OFF-AR-10002956	JB-15400
835	CA-2016-165316	7/23/2016	7/27/2016	Standard Class	OFF-AP-10003266	JB-15400
836	CA-2016-165316	7/23/2016	7/27/2016	Standard Class	TEC-MA-10004002	JB-15400
847	CA-2015-114300	10/13/2015	10/17/2015	Standard Class	TEC-PH-10001552	AF-10885
848	CA-2015-114300	10/13/2015	10/17/2015	Standard Class	FUR-CH-10001891	AF-10885
854	CA-2016-123274	2/19/2016	2/24/2016	Standard Class	FUR-FU-10004090	GT-14710
855	CA-2016-123274	2/19/2016	2/24/2016	Standard Class	OFF-ST-10000736	GT-14710
870	CA-2016-158099	9/3/2016	9/5/2016	First Class	OFF-BI-10000545	PK-18910
871	CA-2016-158099	9/3/2016	9/5/2016	First Class	TEC-PH-10002496	PK-18910
876	CA-2016-116736	1/17/2016	1/21/2016	Standard Class	FUR-FU-10004017	CC-12430
877	CA-2016-116736	1/17/2016	1/21/2016	Standard Class	TEC-AC-10003628	CC-12430
878	CA-2016-116736	1/17/2016	1/21/2016	Standard Class	TEC-AC-10002049	CC-12430
880	CA-2017-111689	11/30/2017	12/2/2017	Second Class	OFF-BI-10003984	HP-14815
881	CA-2017-111689	11/30/2017	12/2/2017	Second Class	FUR-CH-10004287	HP-14815
893	CA-2017-133256	6/26/2017	6/27/2017	First Class	OFF-AR-10003158	TH-21550
894	CA-2017-133256	6/26/2017	6/27/2017	First Class	TEC-PH-10002660	TH-21550
903	CA-2017-132353	9/15/2017	9/17/2017	First Class	TEC-PH-10004536	DB-13060
907	CA-2017-143259	12/30/2017	1/3/2018	Standard Class	FUR-BO-10003441	PO-18865
908	CA-2017-143259	12/30/2017	1/3/2018	Standard Class	TEC-PH-10004774	PO-18865
909	CA-2017-143259	12/30/2017	1/3/2018	Standard Class	OFF-BI-10003684	PO-18865
910	CA-2017-137596	9/2/2017	9/7/2017	Standard Class	TEC-PH-10001494	BE-11335
911	CA-2017-137596	9/2/2017	9/7/2017	Standard Class	TEC-AC-10004666	BE-11335
912	CA-2017-137596	9/2/2017	9/7/2017	Standard Class	OFF-ST-10003816	BE-11335
916	US-2014-141215	6/15/2014	6/21/2014	Standard Class	FUR-TA-10001520	KL-16555
917	US-2014-141215	6/15/2014	6/21/2014	Standard Class	FUR-CH-10003379	KL-16555
918	US-2014-141215	6/15/2014	6/21/2014	Standard Class	OFF-BI-10002706	KL-16555
922	CA-2015-111164	4/11/2015	4/15/2015	Standard Class	TEC-AC-10002473	SE-20110
923	CA-2015-111164	4/11/2015	4/15/2015	Standard Class	TEC-PH-10004531	SE-20110
924	CA-2015-111164	4/11/2015	4/15/2015	Standard Class	OFF-AP-10004487	SE-20110
925	CA-2016-149797	9/15/2016	9/20/2016	Standard Class	OFF-BI-10003650	AH-10075
926	CA-2014-132962	9/13/2014	9/16/2014	First Class	OFF-PA-10003543	JM-15535
927	CA-2014-132962	9/13/2014	9/16/2014	First Class	TEC-AC-10004353	JM-15535
935	CA-2016-140081	6/20/2016	6/24/2016	Standard Class	OFF-BI-10004826	CG-12040
936	CA-2016-140081	6/20/2016	6/24/2016	Standard Class	OFF-PA-10001870	CG-12040
937	CA-2016-140081	6/20/2016	6/24/2016	Standard Class	OFF-AP-10001058	CG-12040
943	CA-2016-142958	12/13/2016	12/20/2016	Standard Class	FUR-TA-10000577	RW-19630
944	CA-2015-120880	5/29/2015	6/3/2015	Standard Class	OFF-PA-10004101	JL-15850
945	CA-2015-120880	5/29/2015	6/3/2015	Standard Class	OFF-ST-10001496	JL-15850
946	CA-2015-120880	5/29/2015	6/3/2015	Standard Class	OFF-BI-10002931	JL-15850
947	US-2015-140200	7/26/2015	7/28/2015	First Class	FUR-TA-10002356	CA-12775
948	US-2017-110576	11/28/2017	12/2/2017	Standard Class	FUR-FU-10003601	RB-19795
949	US-2017-110576	11/28/2017	12/2/2017	Standard Class	FUR-FU-10000576	RB-19795
950	US-2017-110576	11/28/2017	12/2/2017	Standard Class	FUR-TA-10004154	RB-19795
951	US-2017-110576	11/28/2017	12/2/2017	Standard Class	OFF-PA-10000788	RB-19795
952	US-2017-110576	11/28/2017	12/2/2017	Standard Class	OFF-PA-10002479	RB-19795
961	CA-2017-152142	11/14/2017	11/19/2017	Standard Class	FUR-CH-10002965	LW-16990
965	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-LA-10004055	BS-11800
966	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-AR-10004344	BS-11800
967	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-PA-10004621	BS-11800
968	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-PA-10001281	BS-11800
969	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-LA-10001613	BS-11800
970	CA-2017-135279	4/9/2017	4/11/2017	First Class	OFF-ST-10001097	BS-11800
978	CA-2017-159366	1/7/2017	1/10/2017	First Class	TEC-MA-10000822	BW-11110
981	CA-2016-144939	10/3/2016	10/8/2016	Standard Class	FUR-CH-10003199	EB-13870
982	CA-2014-163419	11/11/2014	11/14/2014	Second Class	OFF-AR-10000034	TZ-21580
983	CA-2014-163419	11/11/2014	11/14/2014	Second Class	TEC-PH-10000560	TZ-21580
984	CA-2014-163419	11/11/2014	11/14/2014	Second Class	FUR-CH-10000665	TZ-21580
985	CA-2017-100314	9/29/2017	10/5/2017	Standard Class	OFF-LA-10001569	AS-10630
986	CA-2017-100314	9/29/2017	10/5/2017	Standard Class	OFF-EN-10000461	AS-10630
987	CA-2017-100314	9/29/2017	10/5/2017	Standard Class	TEC-MA-10003066	AS-10630
989	CA-2017-167899	5/21/2017	5/26/2017	Standard Class	FUR-FU-10004071	JG-15805
990	CA-2017-167899	5/21/2017	5/26/2017	Standard Class	OFF-AR-10001988	JG-15805
991	CA-2015-153549	3/29/2015	3/31/2015	Second Class	FUR-CH-10004086	SL-20155
995	CA-2014-117639	5/21/2014	5/25/2014	Standard Class	OFF-BI-10003925	MW-18235
996	CA-2014-117639	5/21/2014	5/25/2014	Standard Class	TEC-PH-10001530	MW-18235
1002	CA-2015-124891	7/31/2015	7/31/2015	Same Day	TEC-AC-10003033	RH-19495
1003	CA-2015-124891	7/31/2015	7/31/2015	Same Day	FUR-TA-10002903	RH-19495
1004	CA-2015-124891	7/31/2015	7/31/2015	Same Day	OFF-PA-10004621	RH-19495
1005	CA-2015-126445	8/27/2015	8/31/2015	Standard Class	OFF-ST-10000046	RA-19945
1014	US-2015-126214	12/21/2015	12/24/2015	Second Class	FUR-TA-10003748	JS-15880
1015	US-2015-126214	12/21/2015	12/24/2015	Second Class	TEC-AC-10003198	JS-15880
1017	CA-2015-108665	7/6/2015	7/10/2015	Standard Class	FUR-FU-10002191	KM-16225
1018	CA-2015-108665	7/6/2015	7/10/2015	Standard Class	FUR-FU-10000965	KM-16225
1019	CA-2015-108665	7/6/2015	7/10/2015	Standard Class	TEC-PH-10004188	KM-16225
1020	CA-2015-108665	7/6/2015	7/10/2015	Standard Class	OFF-ST-10001526	KM-16225
1021	CA-2015-124450	4/27/2015	5/3/2015	Standard Class	OFF-AR-10001166	GT-14710
1022	CA-2015-124450	4/27/2015	5/3/2015	Standard Class	FUR-CH-10000309	GT-14710
1023	CA-2015-124450	4/27/2015	5/3/2015	Standard Class	TEC-MA-10004212	GT-14710
1029	CA-2014-163552	7/11/2014	7/15/2014	Standard Class	OFF-PA-10000474	LA-16780
1030	CA-2014-163552	7/11/2014	7/15/2014	Standard Class	TEC-PH-10003885	LA-16780
1031	CA-2014-163552	7/11/2014	7/15/2014	Standard Class	FUR-CH-10003379	LA-16780
1032	CA-2014-163552	7/11/2014	7/15/2014	Standard Class	FUR-FU-10000629	LA-16780
1033	CA-2014-163552	7/11/2014	7/15/2014	Standard Class	OFF-LA-10001175	LA-16780
1041	CA-2016-127670	3/20/2016	3/24/2016	Standard Class	FUR-TA-10001095	RD-19660
1042	CA-2016-102981	9/6/2016	9/9/2016	Second Class	TEC-AC-10004761	MO-17500
1043	CA-2016-102981	9/6/2016	9/9/2016	Second Class	FUR-BO-10001811	MO-17500
1046	CA-2017-152702	10/12/2017	10/16/2017	Standard Class	FUR-CH-10002304	SN-20710
1047	CA-2016-169103	3/8/2016	3/13/2016	Standard Class	TEC-PH-10001530	ZC-21910
1048	CA-2016-169103	3/8/2016	3/13/2016	Standard Class	FUR-FU-10004006	ZC-21910
1049	CA-2014-139192	5/27/2014	6/1/2014	Second Class	TEC-PH-10000486	LC-16885
1050	CA-2014-139192	5/27/2014	6/1/2014	Second Class	TEC-AC-10001606	LC-16885
1051	US-2015-153500	7/3/2015	7/5/2015	First Class	FUR-FU-10000293	DG-13300
1052	US-2015-153500	7/3/2015	7/5/2015	First Class	OFF-PA-10001307	DG-13300
1053	US-2015-153500	7/3/2015	7/5/2015	First Class	FUR-FU-10004460	DG-13300
1081	CA-2015-110016	11/29/2015	12/4/2015	Standard Class	OFF-PA-10000349	BT-11395
1082	CA-2015-110016	11/29/2015	12/4/2015	Standard Class	FUR-CH-10002880	BT-11395
1083	US-2016-143819	3/1/2016	3/5/2016	Standard Class	FUR-TA-10001095	KD-16270
1084	US-2016-143819	3/1/2016	3/5/2016	Standard Class	OFF-PA-10003127	KD-16270
1085	US-2016-143819	3/1/2016	3/5/2016	Standard Class	OFF-ST-10003208	KD-16270
1086	US-2016-143819	3/1/2016	3/5/2016	Standard Class	TEC-MA-10003979	KD-16270
1094	CA-2015-165085	12/27/2015	12/31/2015	Standard Class	OFF-PA-10000605	BT-11485
1095	CA-2015-165085	12/27/2015	12/31/2015	Standard Class	OFF-AP-10002518	BT-11485
1096	CA-2017-160423	1/21/2017	1/26/2017	Standard Class	OFF-ST-10004340	PS-19045
1097	CA-2017-160423	1/21/2017	1/26/2017	Standard Class	OFF-BI-10004001	PS-19045
1098	CA-2014-159338	6/25/2014	6/28/2014	First Class	FUR-TA-10004147	NS-18640
1118	CA-2015-142755	9/4/2015	9/8/2015	Standard Class	OFF-PA-10001970	CS-12355
1119	CA-2015-142755	9/4/2015	9/8/2015	Standard Class	TEC-AC-10002049	CS-12355
1120	CA-2015-142755	9/4/2015	9/8/2015	Standard Class	OFF-PA-10000141	CS-12355
1121	CA-2015-142755	9/4/2015	9/8/2015	Standard Class	OFF-EN-10004459	CS-12355
1122	US-2014-147627	1/20/2014	1/26/2014	Standard Class	TEC-PH-10001061	HL-15040
1123	US-2014-147627	1/20/2014	1/26/2014	Standard Class	OFF-AR-10002375	HL-15040
1124	US-2014-147627	1/20/2014	1/26/2014	Standard Class	FUR-FU-10003194	HL-15040
1125	US-2014-147627	1/20/2014	1/26/2014	Standard Class	OFF-AR-10003811	HL-15040
1126	US-2014-147627	1/20/2014	1/26/2014	Standard Class	OFF-EN-10001539	HL-15040
1127	US-2014-147627	1/20/2014	1/26/2014	Standard Class	FUR-CH-10002331	HL-15040
1130	CA-2016-112102	4/12/2016	4/16/2016	Standard Class	FUR-TA-10004086	BD-11605
1131	CA-2016-112102	4/12/2016	4/16/2016	Standard Class	OFF-PA-10000100	BD-11605
1132	CA-2016-112102	4/12/2016	4/16/2016	Standard Class	OFF-EN-10002500	BD-11605
1137	CA-2016-152170	11/12/2016	11/15/2016	Second Class	OFF-EN-10002831	FH-14275
1138	CA-2016-152170	11/12/2016	11/15/2016	Second Class	OFF-AP-10002350	FH-14275
1139	CA-2016-152170	11/12/2016	11/15/2016	Second Class	OFF-PA-10001763	FH-14275
1140	CA-2016-152170	11/12/2016	11/15/2016	Second Class	OFF-AR-10003394	FH-14275
1141	CA-2016-152170	11/12/2016	11/15/2016	Second Class	OFF-BI-10002072	FH-14275
1142	CA-2014-146969	9/29/2014	10/3/2014	Standard Class	FUR-FU-10004188	AP-10915
1143	CA-2014-146969	9/29/2014	10/3/2014	Standard Class	OFF-FA-10001561	AP-10915
1144	CA-2014-146969	9/29/2014	10/3/2014	Standard Class	OFF-PA-10002105	AP-10915
1145	CA-2014-146969	9/29/2014	10/3/2014	Standard Class	TEC-MA-10004241	AP-10915
1146	CA-2014-146969	9/29/2014	10/3/2014	Standard Class	OFF-ST-10004340	AP-10915
1147	CA-2015-112452	4/4/2015	4/4/2015	Same Day	OFF-AP-10003849	NC-18340
1148	CA-2015-112452	4/4/2015	4/4/2015	Same Day	OFF-FA-10000735	NC-18340
1149	CA-2015-112452	4/4/2015	4/4/2015	Same Day	OFF-BI-10003350	NC-18340
1150	CA-2015-112452	4/4/2015	4/4/2015	Same Day	TEC-PH-10000307	NC-18340
1151	CA-2015-112452	4/4/2015	4/4/2015	Same Day	TEC-CO-10004202	NC-18340
1155	CA-2014-136567	12/20/2014	12/21/2014	First Class	OFF-ST-10004337	PS-19045
1156	CA-2014-136567	12/20/2014	12/21/2014	First Class	FUR-TA-10001932	PS-19045
1157	CA-2014-136567	12/20/2014	12/21/2014	First Class	OFF-BI-10003982	PS-19045
1158	CA-2014-136567	12/20/2014	12/21/2014	First Class	FUR-TA-10000617	PS-19045
1160	CA-2017-147039	6/29/2017	7/4/2017	Standard Class	OFF-AP-10000576	AA-10315
1161	CA-2017-147039	6/29/2017	7/4/2017	Standard Class	OFF-BI-10004654	AA-10315
1167	CA-2015-125416	11/2/2015	11/2/2015	Same Day	TEC-AC-10001552	KC-16540
